id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39311059,Sunny 70m2 apartment in a relaxed neighborhood,27197104,Konstantin,,Obergiesing,48.10266,11.58621,Entire home/apt,75,1,6,2020-09-27,0.35,1,171
39315779,Bright and cosy room in the heart of Munich,146724500,Gesa,,Schwabing-Freimann,48.1639,11.58009,Private room,70,1,1,2019-10-16,0.06,1,91
39328310,STUDIO / CITY CENTER / MUNICH,302059885,Peter,,Ludwigsvorstadt-Isarvorstadt,48.13001,11.56776,Entire home/apt,105,1,23,2020-12-02,1.32,1,60
39334042,Untermiete 3-Zimmer Wohnung Neuhausen/Nymphenburg,62127973,Vanessa,,Neuhausen-Nymphenburg,48.15466,11.53891,Entire home/apt,113,7,0,,,1,179
39346926,Nice Room with 2 beds kitchen and WiFi,208020331,Andrei,,Milbertshofen-Am Hart,48.18736,11.56695,Private room,45,3,3,2020-11-27,0.18,2,0
39347445,Qiet room with two beds and free WiFi,208020331,Andrei,,Milbertshofen-Am Hart,48.1867,11.56469,Private room,40,3,5,2019-12-12,0.30,2,0
39362462,Zimmer in Schwabing am Petuelpark,121324171,Marius,,Schwabing-West,48.17595,11.58142,Private room,70,1,0,,,2,90
39376305,CHARMING APARTMENT WITH BALCONY & GALLERY,302459664,Estelle,,Obergiesing,48.11251,11.58345,Entire home/apt,233,2,3,2020-08-14,0.38,1,0
39380594,Charmantes  Appartement am Schloßpark  Nymphenburg,249602552,Boardinghouse  Amalienburg,,Pasing-Obermenzing,48.16461,11.4891,Private room,38,10,0,,,7,356
39382256,CHARMING AND MODERN APARTMENT IN MUNICH!,302500994,Florian,,Neuhausen-Nymphenburg,48.1483,11.50315,Entire home/apt,98,2,8,2020-02-15,0.49,1,0
39392313,Ruhige&charmante 1-Zimmer Wohnung- Böhmerwaldplatz,302578829,Savannah,,Bogenhausen,48.14312,11.62048,Entire home/apt,65,2,8,2020-06-10,0.49,2,88
39415358,"Zentral, gemütlich, Balkon-Central, cozy, balcony",165186065,Olivia,,Sendling,48.11835,11.55023,Entire home/apt,69,4,0,,,2,171
39418549,Helles Einzelappartement,302773935,Patricia,,Moosach,48.1913,11.50893,Entire home/apt,34,4,4,2019-11-13,0.24,1,365
39435627,Cozy 1-room apartment in Giesing with a great view,127990234,Berdj,,Obergiesing,48.11082,11.59153,Entire home/apt,89,3,4,2020-07-24,0.24,1,84
39480919,ruhiges Zimmer,303273583,Leni,,Tudering-Riem,48.11143,11.67718,Private room,30,5,1,2019-12-02,0.06,1,90
39493469,Gemütliches Zimmer für zwei Personen,58175857,Jackie,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10093,11.51919,Private room,50,1,6,2020-06-27,0.36,1,178
39514096,PAR EXCELLANCE-Business & Family Stay & breakfast,303571453,Vassilios,,Hadern,48.11331,11.48233,Entire home/apt,299,2,7,2020-03-20,0.47,1,363
39517550,Schöne Dachterrassen Wohnung mit Lounge !!!,303594916,Norman,,Ludwigsvorstadt-Isarvorstadt,48.13486,11.55994,Entire home/apt,120,1,5,2020-08-25,0.34,1,363
39523384,STYLISH APARTMENT IN A CHIC DISTRICT!,303646385,Niclas,,Au-Haidhausen,48.13407,11.59582,Entire home/apt,110,2,2,2019-11-22,0.12,1,0
39525547,"Hotel Torbräu, Double Room Standard - 1 King",303367755,Torbräu,,Altstadt-Lehel,48.1367,11.58246,Private room,209,1,0,,,6,31
39525584,Elegantes Zimmer im Münchner Olympiapark,303657428,Andreia,,Neuhausen-Nymphenburg,48.16598,11.54395,Shared room,50,3,9,2020-07-26,0.53,1,89
39525675,"Hotel Torbräu, Single Room - 1 Single",303367755,Torbräu,,Altstadt-Lehel,48.13517,11.58221,Private room,159,1,0,,,6,31
39525724,"Hotel Torbräu, Double Superior - 1 King",303367755,Torbräu,,Altstadt-Lehel,48.13637,11.58236,Private room,229,1,0,,,6,31
39525775,"Hotel Torbräu, Double Deluxe - 1 King",303367755,Torbräu,,Altstadt-Lehel,48.13591,11.58132,Private room,249,1,0,,,6,31
39525816,"Hotel Torbräu, Junior Suite - 1 King",303367755,Torbräu,,Altstadt-Lehel,48.13507,11.58182,Private room,269,1,0,,,6,31
39525901,"Hotel Torbräu, Suite - 1 King",303367755,Torbräu,,Altstadt-Lehel,48.1366,11.58259,Private room,359,1,0,,,6,31
39531892,Private Apartment in City Center,39792437,Joshua,,Pasing-Obermenzing,48.14757,11.4552,Entire home/apt,96,3,1,2019-11-03,0.06,1,0
39548786,Cozy and calm room in the heart of Giesing,31513151,Justyna,,Untergiesing-Harlaching,48.10848,11.57677,Private room,40,1,14,2020-10-09,0.85,1,90
39555025,Cozy apartment in the center of the city,30953427,Silvia,,Au-Haidhausen,48.12746,11.58319,Entire home/apt,105,10,1,2020-01-08,0.07,1,234
39592673,Bright cozy room in Milbertshofen,57746994,Malèke,,Milbertshofen-Am Hart,48.18443,11.57419,Private room,69,2,2,2019-11-15,0.12,1,180
39605182,Eine schöne und großzügige 2 1/2 Zimmerwohnung.,304132154,Senet,,Milbertshofen-Am Hart,48.2128,11.58569,Entire home/apt,65,5,3,2020-08-22,0.20,1,103
39656137,Two room apartment Munich Centre ( Schwabing),26996134,Christiane,,Schwabing-West,48.15869,11.57081,Entire home/apt,150,3,1,2020-02-19,0.08,1,265
39685845,Privatzimmer in einer Maisonettenwohnung,910486,Hatice,,Obergiesing,48.11461,11.59485,Private room,30,3,1,2020-06-05,0.10,5,0
39690837,Cozy and charming apartment + Netflix in Munich.,91296020,Fabian,,Ramersdorf-Perlach,48.09897,11.64794,Entire home/apt,145,2,3,2020-08-27,0.19,1,282
39694656,Charming cosy flat in amazing neighborhood,2338070,Konstantin,,Ludwigsvorstadt-Isarvorstadt,48.12626,11.56733,Entire home/apt,135,4,0,,,1,177
39712662,Gemütliches Apartment im Herzen der Stadt,52294790,Angie,,Au-Haidhausen,48.12478,11.5774,Entire home/apt,83,3,5,2021-03-14,0.31,1,178
39723124,Apartment room - in the heart of downtown Munich,305199276,Haus Im Tal,,Altstadt-Lehel,48.13579,11.57954,Private room,175,1,4,2020-09-06,0.28,2,255
39736985,Hotel am Markt - TWIN Double Room München,305424000,Hotel Am Markt,,Altstadt-Lehel,48.13454,11.57583,Private room,155,1,0,,,4,252
39737480,"Beautiful apartment with all you need, Near center",236820518,Julian,,Ramersdorf-Perlach,48.12004,11.60966,Private room,48,1,19,2020-10-15,1.22,1,365
39738238,Maripia stilvolle Wohnung im Herzen von München,305111377,Pia,,Ludwigsvorstadt-Isarvorstadt,48.12865,11.55796,Entire home/apt,80,5,2,2020-01-13,0.12,1,90
39744291,bright cozy room with ideal location,305474096,Malek,,Milbertshofen-Am Hart,48.18427,11.57398,Private room,55,2,0,,,1,88
39746732,Kleine feine Wohnung an der Isar,198134907,Be,,Au-Haidhausen,48.12379,11.57534,Entire home/apt,79,3,0,,,1,0
39764049,Heart of Munich,305646119,Wido,,Au-Haidhausen,48.12579,11.58028,Private room,35,3,5,2020-06-06,0.32,2,90
39789762,Single Room in 3.5-Star VI VADI HOTEL BAYER 89,305865135,Vi,,Ludwigsvorstadt-Isarvorstadt,48.13825,11.55169,Private room,69,1,79,2020-11-01,4.74,3,348
39790169,Double Room in 3.5-Star VI VADI HOTEL BAYER 89,305865135,Vi,,Ludwigsvorstadt-Isarvorstadt,48.13926,11.55089,Private room,81,1,183,2020-11-02,10.94,3,353
39794389,Double Room in Design Boutique Hotel la maison,305922337,Hotel,,Schwabing-Freimann,48.16413,11.58999,Private room,134,1,35,2020-10-11,2.09,2,354
39806517,Sonnige 1 Zimmer Wohnung direkt am See,110493898,Irina,,Schwabing-Freimann,48.17318,11.5904,Entire home/apt,38,14,0,,,1,335
39810341,Dachgeschoss mit 60qm Terrasse super zentral,68399981,Christoph,,Maxvorstadt,48.14825,11.57254,Entire home/apt,214,2,4,2020-12-27,0.24,1,13
39812178,Neu renovierte Zimmer mit Stil eingerichtet,92295300,Alexandra,,Feldmoching-Hasenbergl,48.1994,11.54808,Private room,45,2,3,2020-02-29,0.18,2,364
39812954,Gartenwohnung in Haidhausen (Franzosenviertel),75136173,Marc,,Au-Haidhausen,48.12512,11.59969,Entire home/apt,100,7,0,,,1,268
39825371,"Schöne 2,5 Zimmer Gartenwohnung - Long Term",154545492,,,Laim,48.13312,11.49468,Entire home/apt,83,180,0,,,1,362
39840875,"Cosy Studio (No.2) near Allianzarena, BMW, MOC/MTC",138715364,Thomas,,Milbertshofen-Am Hart,48.20249,11.58519,Entire home/apt,76,1,7,2020-03-09,0.43,2,0
39851416,Gurney Side Hotel,306693679,Carolyn,,Allach-Untermenzing,48.19989,11.45771,Private room,169,1,0,,,1,365
39856653,Bright apartment in central Munich,306820024,Ema,,Maxvorstadt,48.1561,11.56517,Entire home/apt,90,1,4,2021-02-21,0.24,1,89
39859386,Beautiful cozy apartment right in the centre,239767819,Güzin,,Ludwigsvorstadt-Isarvorstadt,48.13276,11.57805,Entire home/apt,85,3,9,2020-12-10,0.56,1,1
39881828,"MODERN, COZY APARTMENT IN CENTRAL MUNICH!",307124415,Luisa,,Schwanthalerhöhe,48.13722,11.53881,Entire home/apt,108,2,4,2020-09-23,0.24,1,0
39882092,TIMEHOUSE Smart Studio,307125453,Timehouse,,Schwabing-Freimann,48.17486,11.5861,Private room,129,1,9,2020-08-23,0.55,7,223
39882353,New modern apartment,306984079,Ngoc,,Moosach,48.18436,11.49307,Entire home/apt,129,3,4,2020-01-30,0.27,1,359
39886493,Sharing is caring - let’s share the central flat,88709453,Kira,,Maxvorstadt,48.1493,11.55811,Private room,50,1,2,2019-11-17,0.12,1,90
39890882,STYLISH MAISONETTE IN THE TRENDY MAXVORSTADT!,307194695,Olivia,,Maxvorstadt,48.15028,11.55534,Entire home/apt,81,2,7,2019-12-26,0.43,1,0
39904941,Modern place near Isar River and 10min to the city,33987811,Vik,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10166,11.53916,Entire home/apt,59,2,14,2020-10-17,0.94,2,0
39932401,Cozy flat in the heart of munich,46104881,Sophie,,Sendling,48.12506,11.54489,Private room,65,1,6,2019-12-22,0.36,1,74
39957677,Bed(s) in 3 bed room in city center hostel,308052561,Euro Youth Hotel,,Ludwigsvorstadt-Isarvorstadt,48.1385,11.56028,Shared room,99,1,7,2020-11-08,0.55,12,365
39959373,Helles und ruhiges Studio liegt im Süden Münchens,178181295,Boris,,Untergiesing-Harlaching,48.10462,11.55945,Entire home/apt,80,7,5,2020-08-08,0.30,1,171
39959901,"Bett(-en) in 6 Bettzimmer gemischt, 18-35 Jährige",308052561,Euro Youth Hotel,,Ludwigsvorstadt-Isarvorstadt,48.13822,11.56116,Shared room,150,1,10,2020-11-04,1.69,12,203
39960594,2 Rooms in cozy shared house/garden access/Netflix,104997064,Gerd,,Ramersdorf-Perlach,48.10947,11.62036,Private room,80,1,3,2020-03-14,0.22,4,68
39961983,MODERN AND MINIMALISTIC IN MUNICH,308093652,Patrick,,Au-Haidhausen,48.13794,11.62053,Entire home/apt,71,2,6,2020-10-18,0.40,1,0
39980071,30qm single Appartement,308244229,Stephan,,Schwabing-Freimann,48.20625,11.61281,Entire home/apt,60,1,4,2020-03-01,0.26,1,89
39989079,Traumhafte exklusive Gartenwohnung mit 2 Terrassen,227190350,Gudrun,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08743,11.53511,Entire home/apt,250,3,0,,,3,268
40006454,Schönes Zimmer direkt an der Isar,104605919,David,,Ludwigsvorstadt-Isarvorstadt,48.12148,11.56529,Private room,75,2,0,,,1,365
40007449,Double room- french flair,308528618,Julia,,Au-Haidhausen,48.13326,11.59492,Private room,60,2,1,2019-12-02,0.06,1,88
40008624,gemütliches Appartment im Zentrum Münchens,189000372,Pascal,,Neuhausen-Nymphenburg,48.1613,11.54364,Entire home/apt,64,1,0,,,1,88
40033250,Large & modern Flat with superb public transport,11223728,Manuel,,Obergiesing,48.11513,11.58854,Entire home/apt,75,4,2,2020-01-11,0.13,1,0
40047858,THE PERFECT SPOT TO DISCOVER MUNICH,308882584,Pablo,,Au-Haidhausen,48.12711,11.60152,Entire home/apt,84,2,10,2020-01-24,0.63,1,0
40058633,Cosy room in the city centre with kitchen an bath,23821399,Tom,,Obergiesing,48.11578,11.58428,Private room,65,15,0,,,2,365
40082032,"STYLISH, MODERN STUDIO APARTMENT IN MUNICH",54512068,Jun,,Moosach,48.17437,11.51436,Entire home/apt,81,2,1,2019-11-20,0.06,1,0
40083585,Apartment near central station in Munich,207341060,Simon,,Schwabing-West,48.15982,11.5639,Entire home/apt,50,1,4,2020-01-05,0.26,1,90
40100371,"Doppelzimmer mit Etagenbad im Hostel, Innenstadt",308052561,Euro Youth Hotel,,Ludwigsvorstadt-Isarvorstadt,48.1385,11.56028,Private room,90,1,76,2021-01-05,8.09,12,155
40101052,UNIQUE LUXURY APARTMENT - NETFLIX INCLUDED,309462860,Jörg,,Ramersdorf-Perlach,48.12235,11.59959,Entire home/apt,105,2,10,2020-03-08,0.61,1,0
40148366,München China community,42963819,Cao,,Aubing-Lochhausen-Langwied,48.15714,11.41514,Private room,60,1,0,,,1,179
40151447,Well lit flat very close to HBF,152311929,Yoly,,Maxvorstadt,48.15095,11.55451,Entire home/apt,140,7,0,,,2,359
40151787,Schönes Apartment in der Innenstadt,309948115,Lauren,,Laim,48.1444,11.49822,Private room,54,1,6,2020-01-23,0.38,1,84
40168025,"Designer, cosy & wellfeeling flat / north munich",96340590,Martina,,Schwabing-Freimann,48.1864,11.59155,Entire home/apt,200,3,0,,,1,0
40169381,Nice and comfortable room near to Munich center.,243461889,Victor,,Sendling-Westpark,48.11364,11.53513,Private room,40,30,1,2019-11-26,0.06,1,177
40172700,Grosszügige 3 Zimmer Wohnung am Olympia Park / BMW,2734846,Stefan,,Schwabing-West,48.17375,11.56495,Entire home/apt,90,30,2,2020-03-01,0.14,2,364
40186640,Aparthotel in Munich - 3 Rooms - Rustikal Style,97932492,Park Hotel,,Laim,48.13553,11.51273,Private room,190,1,2,2020-07-12,0.16,4,303
40188285,Twin Room in 3.5-Star VI VADI HOTEL BAYER 89,305865135,Vi,,Ludwigsvorstadt-Isarvorstadt,48.13935,11.55271,Private room,81,1,38,2020-10-18,2.35,3,352
40189354,Maisonette Junior-Suite in 3-Star VI VADI HOTEL,219447456,Vi Vadi,,Maxvorstadt,48.14214,11.55919,Private room,141,1,88,2021-03-15,5.39,3,354
40190121,Modern two room apartment in the heart of Munich,59164464,Lukas,,Ludwigsvorstadt-Isarvorstadt,48.13092,11.56796,Entire home/apt,160,3,1,2020-07-27,0.13,1,88
40191312,Single Room in Design Boutique Hotel la maison,305922337,Hotel,,Schwabing-Freimann,48.16355,11.58971,Private room,117,1,0,,,2,352
40197395,GREEN OASIS WITH PRIVATE GARDEN,310449784,Jennifer,,Pasing-Obermenzing,48.13867,11.46428,Entire home/apt,81,2,1,2019-12-06,0.06,1,0
40197861,3 Zimmer in stylischer Villa während gr. Messen,1081583,Kerstin,,Tudering-Riem,48.11182,11.67197,Entire home/apt,999,2,1,2020-08-10,0.13,3,363
40201805,LIVE IN A MIX OF CITY LIFE AND NATURE,310481099,Bruno,,Schwabing-West,48.1654,11.57202,Entire home/apt,134,2,0,,,1,0
40212790,Bright and Cozy Apartment City Center,310516148,Paola,,Neuhausen-Nymphenburg,48.15562,11.53733,Entire home/apt,61,1,1,2019-12-19,0.07,1,90
40216540,"Modern Cozy Appartement, near City centre",155213229,Julian,,Berg am Laim,48.12933,11.62318,Entire home/apt,80,2,1,2020-08-26,0.14,1,87
40230681,"Hotel Am Markt Munchen, Single Room",305424000,Hotel Am Markt,,Altstadt-Lehel,48.13437,11.57626,Private room,113,1,0,,,4,266
40231143,"Hotel Am Markt Munchen, Standard Double Room",305424000,Hotel Am Markt,,Altstadt-Lehel,48.13445,11.57621,Private room,155,1,1,2020-07-27,0.12,4,0
40231250,"Hotel Am Markt Munchen, Comfort Room",305424000,Hotel Am Markt,,Altstadt-Lehel,48.13609,11.5779,Private room,171,1,0,,,4,326
40232071,"große 1-Zimmer-Wohnung, zentral und trotzdem ruhig",310720370,Martin,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10006,11.53292,Entire home/apt,50,4,1,2020-01-03,0.07,1,0
40271422,Attic flat - Studio in the west,9516791,Annette,,Pasing-Obermenzing,48.13307,11.4546,Entire home/apt,40,20,6,2021-02-28,0.47,2,139
40284078,Comfort apartment room in Olympia Shopping center,32887065,Erich,,Moosach,48.18571,11.53517,Private room,24,25,6,2020-08-23,0.38,2,179
40294006,"Quiet, Cozy Munich Studio in Great Area",311291892,Alexa,,Schwabing-Freimann,48.18228,11.58955,Entire home/apt,70,2,1,2019-11-24,0.06,1,0
40308377,Schöne große Wohnung im Zentrum- München,146612469,Priscila,,Altstadt-Lehel,48.13305,11.57148,Entire home/apt,100,7,0,,,1,179
40341852,Room München,167960482,Aline,,Milbertshofen-Am Hart,48.20549,11.56848,Private room,49,4,1,2020-04-05,0.08,1,364
40374243,Cozy Private room,164186636,Haritha,,Schwabing-West,48.17785,11.57536,Private room,28,2,1,2019-12-09,0.06,2,0
40382838,Süd Studio (28㎡ (290ft2)),2320870,Robert,,Milbertshofen-Am Hart,48.20097,11.58241,Entire home/apt,31,5,2,2020-11-06,0.25,4,31
40387580,ATTIC DUPLEX APARTMENT WITH A BALCONY IN MUNICH!,312189922,Sarah,,Sendling,48.1123,11.54846,Entire home/apt,98,2,2,2020-01-02,0.13,1,0
40410935,Design Suite,307143642,Hotel Metropol,,Ludwigsvorstadt-Isarvorstadt,48.13884,11.55826,Private room,118,1,4,2020-08-16,0.31,5,212
40421223,Exklusive Junior-Suite in Top Lage München‘s,83323224,Thomas,,Bogenhausen,48.1496,11.64843,Entire home/apt,60,10,0,,,1,58
40436764,Cute flat with Kitchen/big balcony near to City,34906673,Oleksiy,,Laim,48.14037,11.51718,Entire home/apt,35,7,1,2020-09-21,0.16,1,0
40437077,2-Zimmer Altstadt-Wohnung,260574222,Astrid,,Altstadt-Lehel,48.13957,11.59232,Entire home/apt,400,3,0,,,1,178
40440045,"Großes Zimmer
im Glockenbachviertel",21850437,Marco,,Ludwigsvorstadt-Isarvorstadt,48.12414,11.56671,Private room,38,7,2,2019-12-07,0.13,1,21
40448006,Cozy & calm flat close to the city center!,49749208,Lukas,,Milbertshofen-Am Hart,48.18241,11.57177,Entire home/apt,70,3,0,,,1,173
40448228,"Helle ruhige Wohnung, 20 Minuten zur Stadtmitte",29940146,Günter,,Milbertshofen-Am Hart,48.19605,11.57385,Entire home/apt,39,2,3,2020-03-02,0.19,1,60
40457157,Munich City: House with 3 bedrooms for 7 pers.,260440539,Christian,,Hadern,48.12918,11.47267,Entire home/apt,149,2,3,2020-12-18,0.22,1,141
40459210,Cozy room - in the heart of downtown Munich,305199276,Haus Im Tal,,Altstadt-Lehel,48.1353,11.57863,Private room,119,1,52,2021-02-21,3.39,2,265
40470683,Authentic Munich loft in Untersendling,2314742,Astrid,,Sendling,48.12084,11.5446,Entire home/apt,90,2,13,2020-09-27,0.86,1,0
40498865,Altbauwohnung am Englischen Garten,4366218,Anna,,Maxvorstadt,48.15157,11.58518,Entire home/apt,170,2,0,,,1,118
40501263,Drei Zimmer Wohnung im schönen Untergiesing,8192848,Hendrik,,Untergiesing-Harlaching,48.10427,11.57179,Entire home/apt,80,2,0,,,1,7
40523458,Suite mit Dachterrasse,312809209,Hotel Mirabell,,Ludwigsvorstadt-Isarvorstadt,48.13687,11.55808,Private room,102,1,0,,,7,162
40548074,CHARMING HOME IN THE HEART OF MUNICH,314100795,Eva,,Maxvorstadt,48.15328,11.56556,Entire home/apt,99,2,1,2019-12-12,0.06,1,0
40553420,LUXURY APARTMENT IN CENTRAL LOCATION,314153029,Theresa,,Altstadt-Lehel,48.14048,11.59319,Entire home/apt,145,2,6,2020-03-08,0.41,1,0
40553912,Wonderful room close to HBF and Marienplatz,152311929,Yoly,,Maxvorstadt,48.15147,11.55329,Private room,65,2,1,2020-03-12,0.08,2,358
40555542,overnight in a house,314171667,Mao,,Sendling-Westpark,48.11197,11.51865,Private room,95,3,0,,,1,178
40560472,Cosy Apartment with big Terrace,310513279,Branko,,Obergiesing,48.1086,11.58194,Entire home/apt,70,2,10,2020-09-11,0.66,1,0
40575757,COZY HOME IN MAXVORSTADT,314415191,Ann Sophie,,Maxvorstadt,48.15011,11.55472,Entire home/apt,72,2,0,,,1,0
40601585,"Light-flooded holiday home ""Muc City de Lux"" with Balcony & Wi-Fi; Parking Available",159067192,Bookiply,,Bogenhausen,48.15392,11.6422,Entire home/apt,142,1,1,2020-10-16,0.18,1,364
40603350,"Small room in Munich, ideal for budget travellers",32887065,Erich,,Moosach,48.1846,11.53471,Private room,20,25,5,2020-10-31,0.34,2,91
40604538,CHARMING AND UNIQUE APARTMENT IN MAXVORSTADT,314637361,Bernhard,,Schwabing-Freimann,48.15535,11.58618,Entire home/apt,87,2,8,2020-03-11,0.52,1,0
40606786,Wunderschöne 2-Zimmer-Wohnung mit Terrasse,314654296,Irmgard Anna,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07539,11.52496,Entire home/apt,85,30,2,2021-01-30,0.18,1,265
40607628,Top Studio Nähe S-Bahn Stammstrecke City - Netflix,79095630,Yassine,,Laim,48.14158,11.507,Entire home/apt,48,2,10,2020-09-29,0.65,1,0
40627391,mmmmm,314973133,Masa,,Hadern,48.11912,11.48407,Entire home/apt,88,4,1,2020-06-09,0.10,1,363
40628915,Stilvolle 2-Zimmer Wohnung in Maxvorstadt,303919799,Daniel,,Maxvorstadt,48.14975,11.54744,Entire home/apt,129,2,0,,,1,0
40654557,Vintage Style Room,315303361,Caroline,,Schwabing-Freimann,48.17907,11.59569,Private room,38,2,3,2020-03-05,0.21,1,0
40664554,Jugendstil Wohnung im Zentrum (Haidhausen),313838165,Raimund,,Au-Haidhausen,48.12773,11.59404,Entire home/apt,90,4,4,2020-02-20,0.25,1,83
40669810,Private room in city center close to Isar (river),23797386,Vere,,Ludwigsvorstadt-Isarvorstadt,48.12357,11.56443,Private room,66,1,0,,,1,179
40671907,Stylish apartment in Munich city,162340493,Christian,,Obergiesing,48.11401,11.59219,Entire home/apt,39,28,3,2020-03-27,0.22,1,128
40700428,Bright room near Giesing subway,107448620,Stan,,Ramersdorf-Perlach,48.11263,11.60206,Private room,50,2,0,,,1,0
40701894,Private apartment in the cultural center of Munich,15961973,Marek,,Maxvorstadt,48.15168,11.56584,Entire home/apt,42,7,4,2021-02-28,0.27,1,0
40715943,Art-Appartement,316048224,Rosa-Christa,,Bogenhausen,48.1606,11.63119,Entire home/apt,59,3,13,2021-02-19,0.85,1,361
40717841,Rosenheimer platz ostfriedhof inner ring apartment,306582765,青笙,,Au-Haidhausen,48.12248,11.59119,Entire home/apt,40,30,1,2020-01-02,0.07,1,88
40727143,Privates Souterrain Appartement mit Wohnzimmer,316131753,Sebastian,,Laim,48.13251,11.48545,Private room,70,2,0,,,2,90
40731943,Schönes Zimmer im Einfamilienhaus,316131753,Sebastian,,Laim,48.13254,11.48429,Private room,50,2,0,,,2,87
